,initial_scenario,t=0,t=5,t=10,t=15,t=20,t=25,t=30,t=35,t=40,t=45,t=50,t=55,t=60,t=65,t=70,t=75,t=80,t=85,t=90,t=95,t=100,t=105,t=110,t=115,t=120,t=125,t=130,t=135,t=140,t=145,t=150,t=155,t=160,t=165,t=170,t=175,t=180,t=185,t=190,t=195,t=200,t=205,t=210,t=215,t=220,t=225,t=230,t=235,t=240,t=245,t=250,t=255,t=260,t=265,t=270,t=275,t=280,t=285,t=290,t=295,t=300,t=305,t=310,t=315,t=320,t=325,t=330,t=335,t=340,t=345,t=350,t=355,t=360,t=365,t=370,t=375,t=380,t=385,t=390,t=395,t=400,t=405,t=410,t=415,t=420,t=425,t=430,t=435,t=440,t=445,t=450,t=455,t=460,t=465,t=470,t=475,t=480,t=485
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012454103124218326,0.012499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012340477839599006,0.012454103124218326,0.012499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012169953654195277,0.012340477839599006,0.012454103124218326,0.012499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011952078176856923,0.012169953654195277,0.012340477839599006,0.012454103124218326,0.012499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011695252008723152,0.011952078176856923,0.012169953654195277,0.012340477839599006,0.012454103124218326,0.012499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011406850293035814,0.011695252008723152,0.011952078176856923,0.012169953654195277,0.012340477839599006,0.012454103124218326,0.012499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011093332194313417,0.011406850293035814,0.011695252008723152,0.011952078176856923,0.012169953654195277,0.012340477839599006,0.012454103124218326,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010760339459776407,0.011093332194313417,0.011406850293035814,0.011695252008723152,0.011952078176856923,0.012169953654195277,0.012340477839599006,0.016605470832291105,0.012499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010412785108562136,0.010760339459776407,0.011093332194313417,0.011406850293035814,0.011695252008723152,0.011952078176856923,0.012169953654195277,0.016453970452798675,0.012454103124218326,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010054933196738643,0.010412785108562136,0.010760339459776407,0.011093332194313417,0.011406850293035814,0.011695252008723152,0.011952078176856923,0.01622660487226037,0.012340477839599006,0.016605470832291105,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00969047051753242,0.010054933196738643,0.010412785108562136,0.010760339459776407,0.011093332194313417,0.011406850293035814,0.011695252008723152,0.015936104235809233,0.012169953654195277,0.016453970452798675,0.016605470832291105,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009322571015718283,0.00969047051753242,0.010054933196738643,0.010412785108562136,0.010760339459776407,0.011093332194313417,0.011406850293035814,0.015593669344964206,0.011952078176856923,0.01622660487226037,0.016453970452798675,0.016605470832291105,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00895395362204387,0.009322571015718283,0.00969047051753242,0.010054933196738643,0.010412785108562136,0.010760339459776407,0.011093332194313417,0.015209133724047754,0.011695252008723152,0.015936104235809233,0.01622660487226037,0.016453970452798675,0.016605470832291105,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008586934147207011,0.00895395362204387,0.009322571015718283,0.00969047051753242,0.010054933196738643,0.010412785108562136,0.010760339459776407,0.014791109592417891,0.011406850293035814,0.015593669344964206,0.015936104235809233,0.01622660487226037,0.016453970452798675,0.016605470832291105,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00822347181466186,0.008586934147207011,0.00895395362204387,0.009322571015718283,0.00969047051753242,0.010054933196738643,0.010412785108562136,0.014347119279701878,0.011093332194313417,0.015209133724047754,0.015593669344964206,0.015936104235809233,0.01622660487226037,0.016453970452798675,0.016605470832291105,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007865210956844193,0.00822347181466186,0.008586934147207011,0.00895395362204387,0.009322571015718283,0.00969047051753242,0.010054933196738643,0.013883713478082848,0.010760339459776407,0.014791109592417891,0.015209133724047754,0.015593669344964206,0.015936104235809233,0.01622660487226037,0.016453970452798675,0.016605470832291105,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075135183497724994,0.007865210956844193,0.00822347181466186,0.008586934147207011,0.00895395362204387,0.009322571015718283,0.00969047051753242,0.013406577595651526,0.010412785108562136,0.014347119279701878,0.014791109592417891,0.015209133724047754,0.015593669344964206,0.015936104235809233,0.01622660487226037,0.016453970452798675,0.016605470832291105,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00716951661593994,0.0075135183497724994,0.007865210956844193,0.00822347181466186,0.008586934147207011,0.00895395362204387,0.009322571015718283,0.012920627356709893,0.010054933196738643,0.013883713478082848,0.014347119279701878,0.014791109592417891,0.015209133724047754,0.015593669344964206,0.015936104235809233,0.01622660487226037,0.016453970452798675,0.016605470832291105,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068341140845445125,0.00716951661593994,0.0075135183497724994,0.007865210956844193,0.00822347181466186,0.008586934147207011,0.00895395362204387,0.012430094687624377,0.00969047051753242,0.013406577595651526,0.013883713478082848,0.014347119279701878,0.014791109592417891,0.015209133724047754,0.015593669344964206,0.015936104235809233,0.01622660487226037,0.016453970452798675,0.016605470832291105,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00650803146103023,0.0068341140845445125,0.00716951661593994,0.0075135183497724994,0.007865210956844193,0.00822347181466186,0.008586934147207011,0.011938604829391826,0.009322571015718283,0.012920627356709893,0.013406577595651526,0.013883713478082848,0.014347119279701878,0.014791109592417891,0.015209133724047754,0.015593669344964206,0.015936104235809233,0.01622660487226037,0.016453970452798675,0.02075683854036388,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006191825624284602,0.00650803146103023,0.0068341140845445125,0.00716951661593994,0.0075135183497724994,0.007865210956844193,0.00822347181466186,0.011449245529609348,0.00895395362204387,0.012430094687624377,0.012920627356709893,0.013406577595651526,0.013883713478082848,0.014347119279701878,0.014791109592417891,0.015209133724047754,0.015593669344964206,0.015936104235809233,0.01622660487226037,0.020567463065998343,0.016605470832291105,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005885910839341989,0.006191825624284602,0.00650803146103023,0.0068341140845445125,0.00716951661593994,0.0075135183497724994,0.007865210956844193,0.010964629086215816,0.008586934147207011,0.011938604829391826,0.012430094687624377,0.012920627356709893,0.013406577595651526,0.013883713478082848,0.014347119279701878,0.014791109592417891,0.015209133724047754,0.015593669344964206,0.015936104235809233,0.02028325609032546,0.016453970452798675,0.02075683854036388,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005590577645791984,0.005885910839341989,0.006191825624284602,0.00650803146103023,0.0068341140845445125,0.00716951661593994,0.0075135183497724994,0.010486947942458925,0.00822347181466186,0.011449245529609348,0.011938604829391826,0.012430094687624377,0.012920627356709893,0.013406577595651526,0.013883713478082848,0.014347119279701878,0.014791109592417891,0.015209133724047754,0.015593669344964206,0.01992013029476154,0.01622660487226037,0.020567463065998343,0.02075683854036388,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005306009657026114,0.005590577645791984,0.005885910839341989,0.006191825624284602,0.00650803146103023,0.0068341140845445125,0.00716951661593994,0.010018024466363332,0.007865210956844193,0.010964629086215816,0.011449245529609348,0.011938604829391826,0.012430094687624377,0.012920627356709893,0.013406577595651526,0.013883713478082848,0.014347119279701878,0.014791109592417891,0.015209133724047754,0.019492086681205254,0.015936104235809233,0.02028325609032546,0.020567463065998343,0.02075683854036388,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050322984827377015,0.005306009657026114,0.005590577645791984,0.005885910839341989,0.006191825624284602,0.00650803146103023,0.0068341140845445125,0.00955935548791992,0.0075135183497724994,0.010486947942458925,0.010964629086215816,0.011449245529609348,0.011938604829391826,0.012430094687624377,0.012920627356709893,0.013406577595651526,0.013883713478082848,0.014347119279701878,0.014791109592417891,0.019011417155059693,0.015593669344964206,0.01992013029476154,0.02028325609032546,0.020567463065998343,0.02075683854036388,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004769456966503074,0.0050322984827377015,0.005306009657026114,0.005590577645791984,0.005885910839341989,0.006191825624284602,0.00650803146103023,0.009112152112726018,0.00716951661593994,0.010018024466363332,0.010486947942458925,0.010964629086215816,0.011449245529609348,0.011938604829391826,0.012430094687624377,0.012920627356709893,0.013406577595651526,0.013883713478082848,0.014347119279701878,0.018488886990522365,0.015209133724047754,0.019492086681205254,0.01992013029476154,0.02028325609032546,0.020567463065998343,0.02075683854036388,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004517430911621289,0.004769456966503074,0.0050322984827377015,0.005306009657026114,0.005590577645791984,0.005885910839341989,0.006191825624284602,0.00867737528137364,0.0068341140845445125,0.00955935548791992,0.010018024466363332,0.010486947942458925,0.010964629086215816,0.011449245529609348,0.011938604829391826,0.012430094687624377,0.012920627356709893,0.013406577595651526,0.013883713478082848,0.017933899099627348,0.014791109592417891,0.019011417155059693,0.019492086681205254,0.01992013029476154,0.02028325609032546,0.020567463065998343,0.02075683854036388,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004276109451495914,0.004517430911621289,0.004769456966503074,0.0050322984827377015,0.005306009657026114,0.005590577645791984,0.005885910839341989,0.008255767499046137,0.00650803146103023,0.009112152112726018,0.00955935548791992,0.010018024466363332,0.010486947942458925,0.010964629086215816,0.011449245529609348,0.011938604829391826,0.012430094687624377,0.012920627356709893,0.013406577595651526,0.01735464184760356,0.014347119279701878,0.018488886990522365,0.019011417155059693,0.019492086681205254,0.01992013029476154,0.02028325609032546,0.020567463065998343,0.02075683854036388,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004045334205543905,0.004276109451495914,0.004517430911621289,0.004769456966503074,0.0050322984827377015,0.005306009657026114,0.005590577645791984,0.007847881119122652,0.006191825624284602,0.00867737528137364,0.009112152112726018,0.00955935548791992,0.010018024466363332,0.010486947942458925,0.010964629086215816,0.011449245529609348,0.011938604829391826,0.012430094687624377,0.012920627356709893,0.016758221994564407,0.013883713478082848,0.017933899099627348,0.018488886990522365,0.019011417155059693,0.019492086681205254,0.01992013029476154,0.02028325609032546,0.020567463065998343,0.02075683854036388,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038249073477660614,0.004045334205543905,0.004276109451495914,0.004517430911621289,0.004769456966503074,0.0050322984827377015,0.005306009657026114,0.007454103527722646,0.005885910839341989,0.008255767499046137,0.00867737528137364,0.009112152112726018,0.00955935548791992,0.010018024466363332,0.010486947942458925,0.010964629086215816,0.011449245529609348,0.011938604829391826,0.012430094687624377,0.016150784195887367,0.013406577595651526,0.01735464184760356,0.017933899099627348,0.018488886990522365,0.019011417155059693,0.019492086681205254,0.01992013029476154,0.02028325609032546,0.020567463065998343,0.02075683854036388,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003614598702576718,0.0038249073477660614,0.004045334205543905,0.004276109451495914,0.004517430911621289,0.004769456966503074,0.0050322984827377015,0.007074679542701486,0.005590577645791984,0.007847881119122652,0.008255767499046137,0.00867737528137364,0.009112152112726018,0.00955935548791992,0.010018024466363332,0.010486947942458925,0.010964629086215816,0.011449245529609348,0.011938604829391826,0.01553761835953047,0.012920627356709893,0.016758221994564407,0.01735464184760356,0.017933899099627348,0.018488886990522365,0.019011417155059693,0.019492086681205254,0.01992013029476154,0.02028325609032546,0.020567463065998343,0.02075683854036388,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00341415197114566,0.003614598702576718,0.0038249073477660614,0.004045334205543905,0.004276109451495914,0.004517430911621289,0.004769456966503074,0.006709731310316936,0.005306009657026114,0.007454103527722646,0.007847881119122652,0.008255767499046137,0.00867737528137364,0.009112152112726018,0.00955935548791992,0.010018024466363332,0.010486947942458925,0.010964629086215816,0.011449245529609348,0.014923256036739782,0.012430094687624377,0.016150784195887367,0.016758221994564407,0.01735464184760356,0.017933899099627348,0.018488886990522365,0.019011417155059693,0.019492086681205254,0.01992013029476154,0.02028325609032546,0.020567463065998343,0.024908206248436652,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003223290181241952,0.00341415197114566,0.003614598702576718,0.0038249073477660614,0.004045334205543905,0.004276109451495914,0.004517430911621289,0.006359275955337433,0.0050322984827377015,0.007074679542701486,0.007454103527722646,0.007847881119122652,0.008255767499046137,0.00867737528137364,0.009112152112726018,0.00955935548791992,0.010018024466363332,0.010486947942458925,0.010964629086215816,0.014311556912011685,0.011938604829391826,0.01553761835953047,0.016150784195887367,0.016758221994564407,0.01735464184760356,0.017933899099627348,0.018488886990522365,0.019011417155059693,0.019492086681205254,0.01992013029476154,0.02028325609032546,0.02468095567919801,0.02075683854036388,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030417204442869474,0.003223290181241952,0.00341415197114566,0.003614598702576718,0.0038249073477660614,0.004045334205543905,0.004276109451495914,0.006023241215495054,0.004769456966503074,0.006709731310316936,0.007074679542701486,0.007454103527722646,0.007847881119122652,0.008255767499046137,0.00867737528137364,0.009112152112726018,0.00955935548791992,0.010018024466363332,0.010486947942458925,0.013705786357769765,0.011449245529609348,0.014923256036739782,0.01553761835953047,0.016150784195887367,0.016758221994564407,0.01735464184760356,0.017933899099627348,0.018488886990522365,0.019011417155059693,0.019492086681205254,0.01992013029476154,0.024339907308390554,0.020567463065998343,0.02075683854036388,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028691380949307428,0.0030417204442869474,0.003223290181241952,0.00341415197114566,0.003614598702576718,0.0038249073477660614,0.004045334205543905,0.005701479268661218,0.004517430911621289,0.006359275955337433,0.006709731310316936,0.007074679542701486,0.007454103527722646,0.007847881119122652,0.008255767499046137,0.00867737528137364,0.009112152112726018,0.00955935548791992,0.010018024466363332,0.013108684928073655,0.010964629086215816,0.014311556912011685,0.014923256036739782,0.01553761835953047,0.016150784195887367,0.016758221994564407,0.01735464184760356,0.017933899099627348,0.018488886990522365,0.019011417155059693,0.019492086681205254,0.023904156353713846,0.02028325609032546,0.020567463065998343,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027052302808799216,0.0028691380949307428,0.0030417204442869474,0.003223290181241952,0.00341415197114566,0.003614598702576718,0.0038249073477660614,0.005393778940725205,0.004276109451495914,0.006023241215495054,0.006359275955337433,0.006709731310316936,0.007074679542701486,0.007454103527722646,0.007847881119122652,0.008255767499046137,0.00867737528137364,0.009112152112726018,0.00955935548791992,0.012522530582954163,0.010486947942458925,0.013705786357769765,0.014311556912011685,0.014923256036739782,0.01553761835953047,0.016150784195887367,0.016758221994564407,0.01735464184760356,0.017933899099627348,0.018488886990522365,0.019011417155059693,0.023390504017446304,0.01992013029476154,0.02028325609032546,0.02468095567919801,0.024908206248436652,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002549679063848945,0.0027052302808799216,0.0028691380949307428,0.0030417204442869474,0.003223290181241952,0.00341415197114566,0.003614598702576718,0.005099876463688082,0.004045334205543905,0.005701479268661218,0.006023241215495054,0.006359275955337433,0.006709731310316936,0.007074679542701486,0.007454103527722646,0.007847881119122652,0.008255767499046137,0.00867737528137364,0.009112152112726018,0.0119491943598999,0.010018024466363332,0.013108684928073655,0.013705786357769765,0.014311556912011685,0.014923256036739782,0.01553761835953047,0.016150784195887367,0.016758221994564407,0.01735464184760356,0.017933899099627348,0.018488886990522365,0.022813700586071628,0.019492086681205254,0.01992013029476154,0.024339907308390554,0.02468095567919801,0.02075683854036388,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
